FID,OBJECTID_1,NOMBRE_ENT,CATEGORIA,DEPARTAMEN,COD_DEPART,COD_MUNICI,AREA_KM,OBSERVACIO,PK_CUE,ACTO_ADMIN,ESCALA_150,ESCALA_200,ESCALA_300,ESCALA_350,ESCALA_400,ESCALA_500,ESCALA_750,ESCALA_100,SHAPE_Leng,SHAPE_Area
439,"4,623.000000000000000",PAJARITO,M,BOYACÁ,15,518,322.352761740000010, ,"501,690.000000000000000", ,0,0,0,0,0,0,0,0,0.882091453067000,0.026285922220400
440,"4,624.000000000000000",CÉRTEGUI,M,CHOCÓ,27,160,420.979231949999980, ,"501,694.000000000000000", ,0,0,0,0,0,0,0,0,1.439279193310000,0.034286144884800
441,"4,625.000000000000000",SUSA,M,CUNDINAMARCA,25,779,102.165076920000000, ,"501,696.000000000000000", ,0,0,0,0,0,0,0,0,0.514737032715000,0.008336363048390
442,"4,626.000000000000000",EL CANTÓN DEL SAN PABLO (Managrú),M,CHOCÓ,27,135,380.215320529999990, ,"501,699.000000000000000", ,0,0,0,0,0,0,0,0,1.227234285120000,0.030952639258400
443,"4,627.000000000000000",COPER,M,BOYACÁ,15,212,149.245181610000000, ,"501,701.000000000000000", ,0,0,0,0,0,0,0,0,0.640494848601000,0.012178248932900
444,"4,628.000000000000000",PACHAVITA,M,BOYACÁ,15,511,65.852450550000000, ,"501,561.000000000000000", ,0,0,0,0,0,0,0,0,0.341186157031000,0.005370251887980
445,"4,629.000000000000000",VILLAPINZÓN,M,CUNDINAMARCA,25,873,225.628696950000010, ,"501,619.000000000000000", ,0,0,0,0,0,0,0,0,0.771360246503000,0.018403370391300
446,"4,630.000000000000000",TURMEQUÉ,M,BOYACÁ,15,835,79.595783710000006, ,"501,621.000000000000000", ,0,0,0,0,0,0,0,0,0.390379287076000,0.006492875840670
447,"4,631.000000000000000",AGUAZUL,M,CASANARE,85,010,"1,445.014165959999900", ,"501,625.000000000000000", ,0,0,0,0,0,0,0,0,2.241329710800000,0.117769035368000
448,"4,632.000000000000000",ZETAQUIRÁ,M,BOYACÁ,15,897,250.672421630000000, ,"501,627.000000000000000", ,0,0,0,0,0,0,0,0,0.879226312050000,0.020444323710600
449,"4,633.000000000000000",UBATÉ,M,CUNDINAMARCA,25,843,102.631210069999990, ,"501,629.000000000000000", ,0,0,0,0,0,0,0,0,0.459889696848000,0.008372736797100
450,"4,634.000000000000000",FILADELFIA,M,CALDAS,17,272,193.479861959999990, ,"501,631.000000000000000", ,0,0,0,0,0,0,0,0,0.617309307908000,0.015772843019700
451,"4,635.000000000000000",MARULANDA,M,CALDAS,17,446,376.924427439999990, ,"501,635.000000000000000", ,0,0,0,0,0,0,0,0,1.186615351020000,0.030731771853800
452,"4,636.000000000000000",LENGUAZAQUE,M,CUNDINAMARCA,25,407,153.556486030000000, ,"501,638.000000000000000", ,0,0,0,0,0,0,0,0,0.588745624367000,0.012526657839800
453,"4,637.000000000000000",RECETOR,M,CASANARE,85,279,182.101049950000000, ,"501,640.000000000000000", ,0,0,0,0,0,0,0,0,0.644338093734000,0.014847301877100
454,"4,638.000000000000000",MEDIO BAUDÓ(Boca de Pepé),M,CHOCÓ,27,430,"1,374.776793000000000", ,"501,642.000000000000000", ,0,0,0,0,0,0,0,0,2.512407785230000,0.111831404784000
455,"4,639.000000000000000",PANÁ-PANÁ (Campo Alegre),CD,GUAINÍA,94,887,"10,196.363739300001000",En proceso de Aprobación. Sujeto a cambios,"500,771.000000000000000", ,0,0,0,0,0,0,0,0,7.823319216960000,0.825044092321000
456,"4,640.000000000000000",EL PEÑÓN,M,SANTANDER,68,250,399.527018409999980, ,"502,017.000000000000000", ,0,0,0,0,0,0,0,0,1.086997910910000,0.032637328789900
457,"4,641.000000000000000",ENCINO,M,SANTANDER,68,264,397.304501550000000, ,"502,027.000000000000000", ,0,0,0,0,0,0,0,0,0.993028431292000,0.032444883472100
458,"4,642.000000000000000",HELICONIA,M,ANTIOQUIA,05,347,115.098611539999990, ,"502,045.000000000000000", ,0,0,0,0,0,0,0,0,0.508764103004000,0.009396543401750
459,"4,643.000000000000000",SUSACÓN,M,BOYACÁ,15,774,183.353654870000010, ,"502,055.000000000000000", ,0,0,0,0,0,0,0,0,0.729282427412000,0.014973107424600
460,"4,644.000000000000000",PUERTO CARREÑO,M,VICHADA,99,001,"12,205.660435600001000",En proceso de Aprobación. Sujeto a cambios,"502,065.000000000000000", ,0,0,0,0,0,0,0,0,5.474851405860000,0.985916918694000
461,"4,645.000000000000000",GUAPOTÁ,M,SANTANDER,68,322,67.121506130000000, ,"502,083.000000000000000", ,0,0,0,0,0,0,0,0,0.353192337600000,0.005484530533650
462,"4,646.000000000000000",SOATÁ,M,BOYACÁ,15,753,123.427291930000000, ,"502,093.000000000000000", ,0,0,0,0,0,0,0,0,0.501399874023000,0.010081246680000
463,"4,647.000000000000000",ANZÁ,M,ANTIOQUIA,05,044,257.280643110000030, ,"502,104.000000000000000", ,0,0,0,0,0,0,0,0,0.711573683022000,0.021004187531400
464,"4,648.000000000000000",COPACABANA,M,ANTIOQUIA,05,212,68.613620729999994, ,"502,114.000000000000000", ,0,0,0,0,0,0,0,0,0.440443720468000,0.005604309164390
465,"4,649.000000000000000",CONCEPCIÓN,M,ANTIOQUIA,05,206,178.780708370000010, ,"502,124.000000000000000", ,0,0,0,0,0,0,0,0,0.655447833991000,0.014606746455600
466,"4,650.000000000000000",SAN MATEO,M,BOYACÁ,15,673,124.925145660000000, ,"502,134.000000000000000", ,0,0,0,0,0,0,0,0,0.518399013612000,0.010203990796700
467,"4,651.000000000000000",SAN JERÓNIMO,M,ANTIOQUIA,05,656,164.850239149999990, ,"502,144.000000000000000", ,0,0,0,0,0,0,0,0,0.568307538764000,0.013464520540700
468,"4,652.000000000000000",YALÍ,M,ANTIOQUIA,05,885,443.657508269999990, ,"502,242.000000000000000", ,0,0,0,0,0,0,0,0,1.327505610080000,0.036280450043100
469,"4,653.000000000000000",EL CARMEN,M,SANTANDER,68,235,920.171956679999990, ,"502,254.000000000000000", ,0,0,0,0,0,0,0,0,1.636805677010000,0.075244520838900
470,"4,654.000000000000000",FRONTINO,M,ANTIOQUIA,05,284,"1,349.064730809999900", ,"502,264.000000000000000", ,0,0,0,0,0,0,0,0,2.084026207840000,0.110159160840000
471,"4,655.000000000000000",CONCEPCIÓN,M,SANTANDER,68,207,337.132506299999990, ,"502,276.000000000000000", ,0,0,0,0,0,0,0,0,1.112679847250000,0.027558840111900
472,"4,656.000000000000000",ARGELIA,M,ANTIOQUIA,05,055,245.867368750000000, ,"502,307.000000000000000", ,0,0,0,0,0,0,0,0,1.032671670860000,0.020065006026000
473,"4,657.000000000000000",MONGUA,M,BOYACÁ,15,464,360.062489340000010, ,"502,317.000000000000000", ,0,0,0,0,0,0,0,0,0.922814086680000,0.029376587620900
474,"4,658.000000000000000",FILANDIA,M,QUINDÍO,63,272,103.865216110000010, ,"501,848.000000000000000", ,0,0,0,0,0,0,0,0,0.564665598848000,0.008458892887570
475,"4,659.000000000000000",TORO,M,VALLE DEL CAUCA,76,823,178.205713430000000, ,"501,850.000000000000000", ,0,0,0,0,0,0,0,0,0.650696086501000,0.014506124684900
476,"4,660.000000000000000",BARRANCA DE UPÍA,M,META,50,110,407.610826030000000, ,"501,852.000000000000000", ,0,0,0,0,0,0,0,0,1.259119985590000,0.033203077939300
477,"4,661.000000000000000",MOSQUERA,M,CUNDINAMARCA,25,473,106.025682340000000, ,"501,854.000000000000000", ,0,0,0,0,0,0,0,0,0.579520170227000,0.008641509557570
478,"4,662.000000000000000",ULLOA,M,VALLE DEL CAUCA,76,845,42.361983010000003, ,"501,856.000000000000000", ,0,0,0,0,0,0,0,0,0.420876397654000,0.003449817035200
479,"4,663.000000000000000",PARATEBUENO,M,CUNDINAMARCA,25,530,884.527429220000040, ,"501,858.000000000000000", ,0,0,0,0,0,0,0,0,1.766857822630000,0.072054974888100
480,"4,664.000000000000000",PULÍ,M,CUNDINAMARCA,25,580,197.373932810000010, ,"501,860.000000000000000", ,0,0,0,0,0,0,0,0,0.640636990509000,0.016085509077200
481,"4,665.000000000000000",BOJACÁ,M,CUNDINAMARCA,25,099,102.800560590000000, ,"501,862.000000000000000", ,0,0,0,0,0,0,0,0,0.497898381229000,0.008378777711740
482,"4,666.000000000000000",UBALÁ,M,CUNDINAMARCA,25,839,523.155040409999970, ,"501,864.000000000000000", ,0,0,0,0,0,0,0,0,1.414648917650000,0.042638783571000
483,"4,667.000000000000000",CACHIPAY,M,CUNDINAMARCA,25,123,52.172320589999998, ,"501,866.000000000000000", ,0,0,0,0,0,0,0,0,0.396904314586000,0.004252390098630
484,"4,668.000000000000000",ARGELIA,M,VALLE DEL CAUCA,76,054,90.440875680000005, ,"501,868.000000000000000", ,0,0,0,0,0,0,0,0,0.424158075182000,0.007362106031140
485,"4,669.000000000000000",GAMA,M,CUNDINAMARCA,25,299,107.113861770000000, ,"501,870.000000000000000", ,0,0,0,0,0,0,0,0,0.442250738113000,0.008730284273450
486,"4,670.000000000000000",PALMAR,M,SANTANDER,68,522,19.803167020000000, ,"502,167.000000000000000", ,0,0,0,0,0,0,0,0,0.256182264296000,0.001618731358430
487,"4,671.000000000000000",SAN JOAQUÍN,M,SANTANDER,68,682,143.680317910000010, ,"502,169.000000000000000", ,0,0,0,0,0,0,0,0,0.590151256691000,0.011740001346800
488,"4,672.000000000000000",DON MATÍAS,M,ANTIOQUIA,05,237,201.933837869999990, ,"502,171.000000000000000", ,0,0,0,0,0,0,0,0,0.926072009762000,0.016500432539200
489,"4,673.000000000000000",COVARACHÍA,M,BOYACÁ,15,218,102.463678590000000, ,"502,173.000000000000000", ,0,0,0,0,0,0,0,0,0.480656432916000,0.008372433301480
490,"4,674.000000000000000",SAN CALIXTO,M,NORTE DE SANTANDER,54,670,396.359648849999990, ,"503,005.000000000000000", ,0,0,0,0,0,0,0,0,1.356865204800000,0.032536606126900
491,"4,675.000000000000000",FRANCISCO PIZARRO (Salahonda),M,NARIÑO,52,520,527.239640150000010,En proceso de Aprobación. Sujeto a cambios,"500,749.000000000000000", ,0,0,0,0,0,0,0,0,1.496716864660000,0.042297629060900
492,"4,676.000000000000000",Sincé,M,Sucre,70,742,457.581938740000000, ,"502,646.000000000000000", ,0,0,0,0,0,0,0,0,1.336987908940000,0.037637421353100
493,"4,677.000000000000000",San Juan de Betulia (Betulia),M,Sucre,70,702,165.689503989999990, ,"502,648.000000000000000", ,0,0,0,0,0,0,0,0,0.720987221416000,0.013629694372200
494,"4,678.000000000000000",Palmito,M,Sucre,70,523,158.712870490000000, ,"502,650.000000000000000", ,0,0,0,0,0,0,0,0,0.542824468577000,0.013053937000100
495,"4,679.000000000000000",Sincelejo,M,Sucre,70,001,278.037154590000000, ,"502,654.000000000000000", ,0,0,0,0,0,0,0,0,1.008607449610000,0.022869151352700
496,"4,680.000000000000000",Talaigua Nuevo,M,Bolívar,13,780,248.218219199999990, ,"502,656.000000000000000", ,0,0,0,0,0,0,0,0,0.917818592509000,0.020425742791300
497,"4,681.000000000000000",San Antero,M,Córdoba,23,672,207.350952930000010,En proceso de Aprobación. Sujeto a cambios,"502,658.000000000000000", ,0,0,0,0,0,0,0,0,1.035098710960000,0.017036279469600
498,"4,682.000000000000000",San Bernardo del Viento,M,Córdoba,23,675,313.493146149999970,En proceso de Aprobación. Sujeto a cambios,"502,660.000000000000000", ,0,0,0,0,0,0,0,0,1.016273827480000,0.026018830776700
499,"4,683.000000000000000",Buenavista,M,Sucre,70,110,119.927051809999990, ,"502,662.000000000000000", ,0,0,0,0,0,0,0,0,0.792236286420000,0.009871033338870
500,"4,684.000000000000000",San Pedro,M,Sucre,70,717,213.080290179999990, ,"502,669.000000000000000", ,0,0,0,0,0,0,0,0,0.736399259854000,0.017529573061000
501,"4,685.000000000000000",Morroa,M,Sucre,70,473,180.391975690000010, ,"502,671.000000000000000", ,0,0,0,0,0,0,0,0,0.613321665421000,0.014842071484400
502,"4,686.000000000000000",San Zenón,M,Magdalena,47,703,267.999919490000020, ,"502,673.000000000000000", ,0,0,0,0,0,0,0,0,1.091400376660000,0.022055933568600
503,"4,687.000000000000000",CHIMICHAGUA,M,CESAR,20,175,"1,381.810897720000000", ,"502,675.000000000000000", ,0,0,0,0,0,0,0,0,2.388591334550000,0.113685559114000
504,"4,688.000000000000000",San Sebastián de Buenavista,M,Magdalena,47,692,438.810246969999980, ,"502,677.000000000000000", ,0,0,0,0,0,0,0,0,1.303291545260000,0.036116615372100
505,"4,689.000000000000000",Los Palmitos,M,Sucre,70,418,203.723642340000000, ,"502,679.000000000000000", ,0,0,0,0,0,0,0,0,0.775641843306000,0.016764685371200
506,"4,690.000000000000000",Tolú Viejo,M,Sucre,70,823,285.471947020000020, ,"502,683.000000000000000", ,0,0,0,0,0,0,0,0,1.014876204560000,0.023492225449900
507,"4,691.000000000000000",Astrea,M,Cesar,20,032,637.454483930000040, ,"502,685.000000000000000", ,0,0,0,0,0,0,0,0,1.270547801410000,0.052489454687100
508,"4,692.000000000000000",Colosó,M,Sucre,70,204,130.448486210000000, ,"502,687.000000000000000", ,0,0,0,0,0,0,0,0,0.705557132113000,0.010736716386900
509,"4,693.000000000000000",Chalán,M,Sucre,70,230,84.130869360000005, ,"502,689.000000000000000", ,0,0,0,0,0,0,0,0,0.508802812823000,0.006934690162450
510,"4,694.000000000000000",Santa Bárbara de Pinto,M,Magdalena,47,720,495.114168080000010, ,"502,691.000000000000000", ,0,0,0,0,0,0,0,0,1.170467347140000,0.040766508310700
511,"4,695.000000000000000",Tolú,M,Sucre,70,820,311.492108920000020,En proceso de Aprobación. Sujeto a cambios,"502,693.000000000000000", ,0,0,0,0,0,0,0,0,0.983694856712000,0.025607943330800
512,"4,696.000000000000000",Córdoba,M,Bolívar,13,212,596.274583259999990, ,"502,695.000000000000000", ,0,0,0,0,0,0,0,0,1.193693056740000,0.049111480369100
513,"4,697.000000000000000",NÓVITA,M,CHOCÓ,27,491,945.336137259999990, ,"501,977.000000000000000", ,0,0,0,0,0,0,0,0,1.683503706070000,0.076917470785300
514,"4,698.000000000000000",CHITARAQUE,M,BOYACÁ,15,185,154.421381440000000, ,"501,986.000000000000000", ,0,0,0,0,0,0,0,0,0.520424122715000,0.012610564392700
515,"4,699.000000000000000",PAZ DE RIO,M,BOYACÁ,15,537,123.572254930000000, ,"501,991.000000000000000", ,0,0,0,0,0,0,0,0,0.502139092245000,0.010088212259200
516,"4,700.000000000000000",COCORNÁ,M,ANTIOQUIA,05,197,224.187109240000010, ,"501,996.000000000000000", ,0,0,0,0,0,0,0,0,0.986678143741000,0.018304872307700
517,"4,701.000000000000000",TITIRIBÍ,M,ANTIOQUIA,05,809,141.257204210000000, ,"502,001.000000000000000", ,0,0,0,0,0,0,0,0,0.481805262309000,0.011528217762400
518,"4,702.000000000000000",SUCRE,M,SANTANDER,68,773,521.403418819999960, ,"502,007.000000000000000", ,0,0,0,0,0,0,0,0,1.647716609280000,0.042584833721800
519,"4,703.000000000000000",CARTAGO,M,VALLE DEL CAUCA,76,147,247.417513539999990, ,"501,885.000000000000000", ,0,0,0,0,0,0,0,0,0.879585663117000,0.020145802276200
520,"4,704.000000000000000",SANTA ISABEL,M,TOLIMA,73,686,269.977333370000000, ,"501,888.000000000000000", ,0,0,0,0,0,0,0,0,1.162769290720000,0.021997486839500
521,"4,705.000000000000000",VENADILLO,M,TOLIMA,73,861,340.896822489999980, ,"501,890.000000000000000", ,0,0,0,0,0,0,0,0,1.031832432620000,0.027779991419300
522,"4,706.000000000000000",LA CALERA,M,CUNDINAMARCA,25,377,327.517621080000030, ,"501,892.000000000000000", ,0,0,0,0,0,0,0,0,0.983017584189000,0.026695031785800
523,"4,707.000000000000000",JUNÍN,M,CUNDINAMARCA,25,372,338.155813669999990, ,"501,894.000000000000000", ,0,0,0,0,0,0,0,0,0.981152178923000,0.027561229544200
524,"4,708.000000000000000","BOGOTÁ, D.C.",D,CUNDINAMARCA,11,001,"1,616.558863430000000", ,"501,896.000000000000000", ,0,0,0,0,0,0,0,0,3.587791673130000,0.131695230032000
525,"4,709.000000000000000",EL CAIRO,M,VALLE DEL CAUCA,76,246,212.332314950000010, ,"501,898.000000000000000", ,0,0,0,0,0,0,0,0,0.575819303137000,0.017284019787100
526,"4,710.000000000000000",BELTRÁN,M,CUNDINAMARCA,25,086,177.839970220000000, ,"501,900.000000000000000", ,0,0,0,0,0,0,0,0,0.885481015589000,0.014493681339000
527,"4,711.000000000000000",COTA,M,CUNDINAMARCA,25,214,54.278282400000002, ,"501,902.000000000000000", ,0,0,0,0,0,0,0,0,0.509077106711000,0.004424638481400
528,"4,712.000000000000000",ANOLAIMA,M,CUNDINAMARCA,25,040,121.605132220000000, ,"501,904.000000000000000", ,0,0,0,0,0,0,0,0,0.503774976139000,0.009912548516980
529,"4,713.000000000000000",MADRID,M,CUNDINAMARCA,25,430,120.145151220000000, ,"501,906.000000000000000", ,0,0,0,0,0,0,0,0,0.614398634341000,0.009793650932510
530,"4,714.000000000000000",ANSERMANUEVO,M,VALLE DEL CAUCA,76,041,304.323449059999970, ,"501,908.000000000000000", ,0,0,0,0,0,0,0,0,0.932840465851000,0.024779253670700
531,"4,715.000000000000000",DOSQUEBRADAS,M,RISARALDA,66,170,70.657440690000001, ,"501,910.000000000000000", ,0,0,0,0,0,0,0,0,0.358538281636000,0.005755831738190
532,"4,716.000000000000000",PUERTO GAITÁN,M,META,50,568,"17,273.216589899999000", ,"501,914.000000000000000", ,0,0,0,0,0,0,0,0,7.583008840350000,1.404243154490000
533,"4,717.000000000000000",FACATATIVÁ,M,CUNDINAMARCA,25,269,158.836716480000010, ,"501,916.000000000000000", ,0,0,0,0,0,0,0,0,0.595794162751000,0.012948599177000
534,"4,718.000000000000000",SORA,M,BOYACÁ,15,762,47.388074899999999, ,"501,756.000000000000000", ,0,0,0,0,0,0,0,0,0.290293476551000,0.003867219644930
535,"4,719.000000000000000",CUÍTIVA,M,BOYACÁ,15,226,43.661578190000000, ,"501,758.000000000000000", ,0,0,0,0,0,0,0,0,0.296704112857000,0.003562188339050
536,"4,720.000000000000000",TINJACÁ,M,BOYACÁ,15,808,82.097292350000004, ,"501,759.000000000000000", ,0,0,0,0,0,0,0,0,0.358893045961000,0.006700220486620
537,"4,721.000000000000000",SÁCHICA,M,BOYACÁ,15,638,63.397688899999999, ,"501,761.000000000000000", ,0,0,0,0,0,0,0,0,0.373401264520000,0.005173850008120
538,"4,722.000000000000000",OLAYA,M,ANTIOQUIA,05,501,85.323120680000002, ,"502,201.000000000000000", ,0,0,0,0,0,0,0,0,0.450165991483000,0.006970824575880
539,"4,723.000000000000000",ENTRERRIOS,M,ANTIOQUIA,05,264,216.316197079999990, ,"502,203.000000000000000", ,0,0,0,0,0,0,0,0,0.779949621327000,0.017675902647900
540,"4,724.000000000000000",SANTA FE DE ANTIOQUIA,M,ANTIOQUIA,05,042,497.654423940000020, ,"502,205.000000000000000", ,0,0,0,0,0,0,0,0,1.075336678600000,0.040645956960700
541,"4,725.000000000000000",SAN JOSÉ DE MIRANDA,M,SANTANDER,68,684,75.916717039999995, ,"502,207.000000000000000", ,0,0,0,0,0,0,0,0,0.375846517960000,0.006204579940670
542,"4,726.000000000000000",CURITÍ,M,SANTANDER,68,229,242.978588300000010, ,"502,209.000000000000000", ,0,0,0,0,0,0,0,0,0.917020428853000,0.019861949216700
543,"4,727.000000000000000",TAME,M,ARAUCA,81,794,"5,381.325888110000100", ,"502,211.000000000000000", ,0,0,0,0,0,0,0,0,3.909934288870000,0.439140724857000
544,"4,728.000000000000000",ENCISO,M,SANTANDER,68,266,74.618197269999996, ,"502,213.000000000000000", ,0,0,0,0,0,0,0,0,0.442891422577000,0.006098505249470
545,"4,729.000000000000000",CAÑASGORDAS,M,ANTIOQUIA,05,138,361.130779270000000, ,"502,289.000000000000000", ,0,0,0,0,0,0,0,0,1.026375112090000,0.029507900752700
546,"4,730.000000000000000",VEGACHÍ,M,ANTIOQUIA,05,858,526.158964940000030, ,"502,291.000000000000000", ,0,0,0,0,0,0,0,0,1.539641706060000,0.043037411268400
547,"4,731.000000000000000",URAMITA,M,ANTIOQUIA,05,842,266.954273469999980, ,"502,293.000000000000000", ,0,0,0,0,0,0,0,0,0.877495483125000,0.021814342248900
548,"4,732.000000000000000",ZAPATOCA,M,SANTANDER,68,895,364.222276739999980, ,"502,295.000000000000000", ,0,0,0,0,0,0,0,0,1.258829128820000,0.029790096016800
549,"4,733.000000000000000",SAN ANDRÉS,M,ANTIOQUIA,05,647,219.231586170000010, ,"502,299.000000000000000", ,0,0,0,0,0,0,0,0,0.831101194914000,0.017924044747600
550,"4,734.000000000000000",MURINDÓ,M,ANTIOQUIA,05,475,"1,245.323396110000000", ,"502,301.000000000000000", ,0,0,0,0,0,0,0,0,1.780934182240000,0.101660497813000
551,"4,735.000000000000000",VALPARAISO,M,ANTIOQUIA,05,856,126.467113570000000, ,"502,305.000000000000000", ,0,0,0,0,0,0,0,0,0.564161576568000,0.010315588447700
552,"4,736.000000000000000",SOGAMOSO,M,BOYACÁ,15,759,208.880057670000010, ,"502,309.000000000000000", ,0,0,0,0,0,0,0,0,0.702955770401000,0.017043399218000
553,"4,737.000000000000000",ANDES,M,ANTIOQUIA,05,034,408.702884180000010, ,"502,311.000000000000000", ,0,0,0,0,0,0,0,0,1.061341919550000,0.033325127615600
554,"4,738.000000000000000",LA DORADA,M,CALDAS,17,380,557.267853759999980, ,"502,313.000000000000000", ,0,0,0,0,0,0,0,0,1.754183202430000,0.045474355167400
555,"4,739.000000000000000",TÁMESIS,M,ANTIOQUIA,05,789,254.699152550000010, ,"502,327.000000000000000", ,0,0,0,0,0,0,0,0,0.751618444511000,0.020774344281000
556,"4,740.000000000000000",PISVA,M,BOYACÁ,15,550,465.706753429999990, ,"502,349.000000000000000", ,0,0,0,0,0,0,0,0,1.001110025190000,0.037989457796400
557,"4,741.000000000000000",ALBANIA,M,SANTANDER,68,020,165.935548820000010, ,"502,359.000000000000000", ,0,0,0,0,0,0,0,0,0.825919346385000,0.013547494631200
558,"4,742.000000000000000",SAN LUIS DE GACENO,M,BOYACÁ,15,667,474.768484220000000, ,"501,962.000000000000000", ,0,0,0,0,0,0,0,0,1.108883075610000,0.038692854526500
559,"4,743.000000000000000",GUAYATÁ,M,BOYACÁ,15,325,100.938545820000000, ,"501,964.000000000000000", ,0,0,0,0,0,0,0,0,0.418143996565000,0.008229143590640
560,"4,744.000000000000000",LÍBANO,M,TOLIMA,73,411,284.740387680000030, ,"501,966.000000000000000", ,0,0,0,0,0,0,0,0,0.846205985702000,0.023207726814400
561,"4,745.000000000000000",SABANALARGA,M,CASANARE,85,300,398.439888300000010, ,"501,968.000000000000000", ,0,0,0,0,0,0,0,0,1.072205323060000,0.032469452208900
562,"4,746.000000000000000",CHAGUANÍ,M,CUNDINAMARCA,25,168,173.868966840000010, ,"501,972.000000000000000", ,0,0,0,0,0,0,0,0,0.614487634830000,0.014175493389000
563,"4,747.000000000000000",ALMEIDA,M,BOYACÁ,15,022,57.286775329999998, ,"501,974.000000000000000", ,0,0,0,0,0,0,0,0,0.332156093779000,0.004670343957640
564,"4,748.000000000000000",SOMONDOCO,M,BOYACÁ,15,761,57.653283010000003, ,"501,975.000000000000000", ,0,0,0,0,0,0,0,0,0.351441961129000,0.004700415472480
565,"4,749.000000000000000",SASAIMA,M,CUNDINAMARCA,25,718,111.809892469999990, ,"501,976.000000000000000", ,0,0,0,0,0,0,0,0,0.544229760756000,0.009116273361320
566,"4,750.000000000000000",TOCANCIPÁ,M,CUNDINAMARCA,25,817,74.422291439999995, ,"501,978.000000000000000", ,0,0,0,0,0,0,0,0,0.448195236699000,0.006068287621930
567,"4,751.000000000000000",SAN FRANCISCO,M,CUNDINAMARCA,25,658,118.436990890000000, ,"501,979.000000000000000", ,0,0,0,0,0,0,0,0,0.575830069372000,0.009657076441520
568,"4,752.000000000000000",EL ÁGUILA,M,VALLE DEL CAUCA,76,243,186.997850989999990, ,"501,980.000000000000000", ,0,0,0,0,0,0,0,0,0.707176679353000,0.015228154139600
